Temperature (K)	Pressure (MPa)	Density (mol/l)	Volume (l/mol)	Internal Energy (kJ/mol)	Enthalpy (kJ/mol)	Entropy (J/mol*K)	Cv (J/mol*K)	Cp (J/mol*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
900.00	431.05	22.257	0.044929	18.439	37.805	153.56	26.658	35.266	1426.7	-0.73386	77.361	0.14007	supercritical
900.00	432.05	22.280	0.044882	18.440	37.831	153.54	26.663	35.268	1428.0	-0.73368	77.464	0.14026	supercritical
900.00	433.05	22.304	0.044836	18.441	37.857	153.52	26.668	35.271	1429.4	-0.73350	77.567	0.14044	supercritical
900.00	434.05	22.327	0.044789	18.442	37.883	153.50	26.673	35.273	1430.7	-0.73332	77.670	0.14063	supercritical
900.00	435.05	22.350	0.044743	18.443	37.909	153.48	26.678	35.275	1432.1	-0.73314	77.774	0.14081	supercritical
900.00	436.05	22.373	0.044697	18.444	37.935	153.46	26.683	35.277	1433.4	-0.73296	77.877	0.14100	supercritical
900.00	437.05	22.396	0.044651	18.445	37.960	153.44	26.688	35.280	1434.7	-0.73278	77.980	0.14118	supercritical
900.00	438.05	22.419	0.044606	18.447	37.986	153.42	26.693	35.282	1436.1	-0.73260	78.084	0.14137	supercritical
900.00	439.05	22.441	0.044560	18.448	38.012	153.40	26.698	35.284	1437.4	-0.73242	78.187	0.14155	supercritical
900.00	440.05	22.464	0.044515	18.449	38.038	153.38	26.703	35.287	1438.8	-0.73224	78.291	0.14174	supercritical
900.00	441.05	22.487	0.044470	18.450	38.064	153.35	26.708	35.289	1440.1	-0.73206	78.394	0.14192	supercritical
900.00	442.05	22.510	0.044425	18.451	38.090	153.33	26.713	35.291	1441.4	-0.73188	78.498	0.14211	supercritical
900.00	443.05	22.532	0.044380	18.453	38.115	153.31	26.719	35.293	1442.8	-0.73170	78.602	0.14229	supercritical
900.00	444.05	22.555	0.044336	18.454	38.141	153.29	26.724	35.296	1444.1	-0.73152	78.705	0.14248	supercritical
900.00	445.05	22.578	0.044292	18.455	38.167	153.27	26.729	35.298	1445.4	-0.73134	78.809	0.14266	supercritical
900.00	446.05	22.600	0.044247	18.456	38.193	153.25	26.734	35.300	1446.7	-0.73117	78.913	0.14285	supercritical
900.00	447.05	22.623	0.044203	18.458	38.219	153.23	26.739	35.302	1448.1	-0.73099	79.017	0.14303	supercritical
900.00	448.05	22.645	0.044160	18.459	38.244	153.21	26.744	35.305	1449.4	-0.73081	79.121	0.14322	supercritical
900.00	449.05	22.668	0.044116	18.460	38.270	153.19	26.749	35.307	1450.7	-0.73063	79.225	0.14340	supercritical
900.00	450.05	22.690	0.044072	18.461	38.296	153.17	26.754	35.309	1452.0	-0.73045	79.329	0.14359	supercritical
900.00	451.05	22.712	0.044029	18.463	38.322	153.15	26.759	35.311	1453.4	-0.73027	79.433	0.14377	supercritical
900.00	452.05	22.735	0.043986	18.464	38.348	153.13	26.764	35.314	1454.7	-0.73010	79.537	0.14396	supercritical
900.00	453.05	22.757	0.043943	18.465	38.373	153.11	26.769	35.316	1456.0	-0.72992	79.642	0.14414	supercritical
900.00	454.05	22.779	0.043900	18.466	38.399	153.09	26.774	35.318	1457.3	-0.72974	79.746	0.14432	supercritical
900.00	455.05	22.801	0.043858	18.468	38.425	153.07	26.779	35.320	1458.6	-0.72956	79.850	0.14451	supercritical
900.00	456.05	22.823	0.043815	18.469	38.451	153.05	26.784	35.322	1459.9	-0.72938	79.955	0.14469	supercritical
900.00	457.05	22.845	0.043773	18.470	38.476	153.03	26.789	35.325	1461.2	-0.72921	80.059	0.14488	supercritical
900.00	458.05	22.867	0.043731	18.471	38.502	153.01	26.794	35.327	1462.5	-0.72903	80.164	0.14506	supercritical
900.00	459.05	22.889	0.043689	18.473	38.528	152.99	26.799	35.329	1463.9	-0.72885	80.268	0.14524	supercritical
900.00	460.05	22.911	0.043647	18.474	38.554	152.97	26.804	35.331	1465.2	-0.72867	80.373	0.14543	supercritical
900.00	461.05	22.933	0.043605	18.475	38.579	152.95	26.809	35.333	1466.5	-0.72850	80.477	0.14561	supercritical
900.00	462.05	22.955	0.043564	18.477	38.605	152.93	26.814	35.336	1467.8	-0.72832	80.582	0.14580	supercritical
900.00	463.05	22.977	0.043522	18.478	38.631	152.91	26.819	35.338	1469.1	-0.72814	80.687	0.14598	supercritical
900.00	464.05	22.999	0.043481	18.479	38.657	152.89	26.824	35.340	1470.4	-0.72797	80.792	0.14616	supercritical
900.00	465.05	23.020	0.043440	18.481	38.682	152.87	26.829	35.342	1471.7	-0.72779	80.897	0.14635	supercritical
900.00	466.05	23.042	0.043399	18.482	38.708	152.85	26.834	35.344	1473.0	-0.72761	81.002	0.14653	supercritical
900.00	467.05	23.064	0.043358	18.483	38.734	152.83	26.838	35.347	1474.3	-0.72743	81.107	0.14671	supercritical
900.00	468.05	23.085	0.043318	18.485	38.760	152.81	26.843	35.349	1475.5	-0.72726	81.212	0.14690	supercritical
900.00	469.05	23.107	0.043277	18.486	38.785	152.79	26.848	35.351	1476.8	-0.72708	81.317	0.14708	supercritical
900.00	470.05	23.128	0.043237	18.487	38.811	152.77	26.853	35.353	1478.1	-0.72691	81.422	0.14726	supercritical
900.00	471.05	23.150	0.043197	18.489	38.837	152.75	26.858	35.355	1479.4	-0.72673	81.527	0.14745	supercritical
900.00	472.05	23.171	0.043157	18.490	38.862	152.73	26.863	35.357	1480.7	-0.72655	81.632	0.14763	supercritical
900.00	473.05	23.193	0.043117	18.492	38.888	152.71	26.868	35.360	1482.0	-0.72638	81.737	0.14781	supercritical
900.00	474.05	23.214	0.043077	18.493	38.914	152.69	26.873	35.362	1483.3	-0.72620	81.843	0.14800	supercritical
900.00	475.05	23.235	0.043038	18.494	38.939	152.68	26.878	35.364	1484.6	-0.72602	81.948	0.14818	supercritical
900.00	476.05	23.257	0.042998	18.496	38.965	152.66	26.883	35.366	1485.8	-0.72585	82.054	0.14836	supercritical
900.00	477.05	23.278	0.042959	18.497	38.991	152.64	26.888	35.368	1487.1	-0.72567	82.159	0.14854	supercritical
900.00	478.05	23.299	0.042920	18.498	39.016	152.62	26.893	35.370	1488.4	-0.72550	82.265	0.14873	supercritical
900.00	479.05	23.320	0.042881	18.500	39.042	152.60	26.898	35.372	1489.7	-0.72532	82.370	0.14891	supercritical
900.00	480.05	23.341	0.042842	18.501	39.068	152.58	26.903	35.375	1491.0	-0.72515	82.476	0.14909	supercritical
900.00	481.05	23.363	0.042804	18.503	39.093	152.56	26.907	35.377	1492.2	-0.72497	82.582	0.14927	supercritical
900.00	482.05	23.384	0.042765	18.504	39.119	152.54	26.912	35.379	1493.5	-0.72480	82.687	0.14946	supercritical
900.00	483.05	23.405	0.042727	18.506	39.145	152.52	26.917	35.381	1494.8	-0.72462	82.793	0.14964	supercritical
900.00	484.05	23.426	0.042688	18.507	39.170	152.50	26.922	35.383	1496.0	-0.72445	82.899	0.14982	supercritical
900.00	485.05	23.447	0.042650	18.508	39.196	152.48	26.927	35.385	1497.3	-0.72427	83.005	0.15000	supercritical
900.00	486.05	23.467	0.042612	18.510	39.222	152.47	26.932	35.387	1498.6	-0.72410	83.111	0.15018	supercritical
900.00	487.05	23.488	0.042574	18.511	39.247	152.45	26.937	35.389	1499.8	-0.72392	83.217	0.15037	supercritical
900.00	488.05	23.509	0.042537	18.513	39.273	152.43	26.942	35.392	1501.1	-0.72375	83.323	0.15055	supercritical
900.00	489.05	23.530	0.042499	18.514	39.298	152.41	26.946	35.394	1502.4	-0.72357	83.429	0.15073	supercritical
900.00	490.05	23.551	0.042462	18.516	39.324	152.39	26.951	35.396	1503.6	-0.72340	83.535	0.15091	supercritical
900.00	491.05	23.571	0.042424	18.517	39.350	152.37	26.956	35.398	1504.9	-0.72322	83.642	0.15109	supercritical
900.00	492.05	23.592	0.042387	18.519	39.375	152.35	26.961	35.400	1506.2	-0.72305	83.748	0.15128	supercritical
900.00	493.05	23.613	0.042350	18.520	39.401	152.33	26.966	35.402	1507.4	-0.72288	83.854	0.15146	supercritical
900.00	494.05	23.633	0.042313	18.522	39.426	152.32	26.971	35.404	1508.7	-0.72270	83.961	0.15164	supercritical
900.00	495.05	23.654	0.042276	18.523	39.452	152.30	26.976	35.406	1509.9	-0.72253	84.067	0.15182	supercritical
900.00	496.05	23.674	0.042240	18.525	39.478	152.28	26.980	35.408	1511.2	-0.72236	84.173	0.15200	supercritical
900.00	497.05	23.695	0.042203	18.526	39.503	152.26	26.985	35.411	1512.4	-0.72218	84.280	0.15218	supercritical
900.00	498.05	23.715	0.042167	18.528	39.529	152.24	26.990	35.413	1513.7	-0.72201	84.387	0.15236	supercritical
900.00	499.05	23.736	0.042130	18.529	39.554	152.22	26.995	35.415	1514.9	-0.72184	84.493	0.15255	supercritical
900.00	500.05	23.756	0.042094	18.531	39.580	152.20	27.000	35.417	1516.2	-0.72166	84.600	0.15273	supercritical
