Temperature (K)	Pressure (MPa)	Density (mol/l)	Volume (l/mol)	Internal Energy (kJ/mol)	Enthalpy (kJ/mol)	Entropy (J/mol*K)	Cv (J/mol*K)	Cp (J/mol*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
398.15	217.05	23.701	0.042191	5.6300	14.788	131.42	24.848	35.979	1149.1	-0.68423	71.245	0.12019	supercritical
398.15	218.05	23.741	0.042122	5.6276	14.812	131.37	24.861	35.983	1151.5	-0.68436	71.471	0.12055	supercritical
398.15	219.05	23.779	0.042053	5.6252	14.837	131.33	24.873	35.986	1153.9	-0.68449	71.697	0.12091	supercritical
398.15	220.05	23.818	0.041985	5.6228	14.862	131.29	24.885	35.989	1156.3	-0.68461	71.923	0.12127	supercritical
398.15	221.05	23.857	0.041917	5.6205	14.886	131.24	24.898	35.992	1158.6	-0.68472	72.149	0.12163	supercritical
398.15	222.05	23.895	0.041850	5.6181	14.911	131.20	24.910	35.995	1161.0	-0.68483	72.375	0.12199	supercritical
398.15	223.05	23.933	0.041783	5.6158	14.936	131.16	24.922	35.999	1163.4	-0.68493	72.601	0.12235	supercritical
398.15	224.05	23.971	0.041717	5.6135	14.960	131.11	24.935	36.002	1165.7	-0.68503	72.827	0.12271	supercritical
398.15	225.05	24.009	0.041651	5.6113	14.985	131.07	24.947	36.005	1168.1	-0.68513	73.053	0.12307	supercritical
398.15	226.05	24.047	0.041586	5.6091	15.010	131.03	24.959	36.008	1170.4	-0.68522	73.279	0.12343	supercritical
398.15	227.05	24.084	0.041521	5.6069	15.034	130.99	24.971	36.012	1172.8	-0.68530	73.505	0.12378	supercritical
398.15	228.05	24.122	0.041457	5.6047	15.059	130.94	24.983	36.015	1175.1	-0.68538	73.731	0.12414	supercritical
398.15	229.05	24.159	0.041393	5.6025	15.084	130.90	24.995	36.018	1177.4	-0.68546	73.956	0.12449	supercritical
398.15	230.05	24.196	0.041330	5.6004	15.108	130.86	25.007	36.022	1179.7	-0.68553	74.182	0.12485	supercritical
398.15	231.05	24.233	0.041267	5.5983	15.133	130.82	25.020	36.025	1182.1	-0.68560	74.408	0.12520	supercritical
398.15	232.05	24.269	0.041204	5.5962	15.158	130.78	25.032	36.029	1184.4	-0.68566	74.634	0.12556	supercritical
398.15	233.05	24.306	0.041142	5.5941	15.182	130.74	25.044	36.032	1186.7	-0.68572	74.860	0.12591	supercritical
398.15	234.05	24.342	0.041081	5.5921	15.207	130.69	25.056	36.035	1189.0	-0.68577	75.085	0.12626	supercritical
398.15	235.05	24.379	0.041020	5.5901	15.232	130.65	25.068	36.039	1191.2	-0.68582	75.311	0.12661	supercritical
398.15	236.05	24.415	0.040959	5.5881	15.256	130.61	25.080	36.042	1193.5	-0.68587	75.537	0.12696	supercritical
398.15	237.05	24.451	0.040899	5.5861	15.281	130.57	25.092	36.046	1195.8	-0.68591	75.763	0.12732	supercritical
398.15	238.05	24.486	0.040839	5.5842	15.306	130.53	25.103	36.049	1198.1	-0.68595	75.988	0.12767	supercritical
398.15	239.05	24.522	0.040780	5.5823	15.331	130.49	25.115	36.052	1200.3	-0.68598	76.214	0.12802	supercritical
398.15	240.05	24.557	0.040721	5.5804	15.355	130.45	25.127	36.056	1202.6	-0.68601	76.440	0.12837	supercritical
398.15	241.05	24.593	0.040662	5.5785	15.380	130.41	25.139	36.059	1204.8	-0.68604	76.666	0.12872	supercritical
398.15	242.05	24.628	0.040604	5.5767	15.405	130.37	25.151	36.063	1207.1	-0.68606	76.891	0.12906	supercritical
398.15	243.05	24.663	0.040546	5.5748	15.430	130.33	25.163	36.066	1209.3	-0.68608	77.117	0.12941	supercritical
398.15	244.05	24.698	0.040489	5.5730	15.454	130.29	25.174	36.070	1211.6	-0.68610	77.343	0.12976	supercritical
398.15	245.05	24.733	0.040432	5.5712	15.479	130.25	25.186	36.074	1213.8	-0.68611	77.568	0.13011	supercritical
398.15	246.05	24.767	0.040376	5.5694	15.504	130.21	25.198	36.077	1216.0	-0.68612	77.794	0.13045	supercritical
398.15	247.05	24.802	0.040319	5.5677	15.529	130.17	25.210	36.081	1218.2	-0.68612	78.020	0.13080	supercritical
398.15	248.05	24.836	0.040264	5.5660	15.553	130.13	25.221	36.084	1220.4	-0.68613	78.245	0.13115	supercritical
398.15	249.05	24.870	0.040208	5.5643	15.578	130.10	25.233	36.088	1222.6	-0.68612	78.471	0.13149	supercritical
398.15	250.05	24.905	0.040153	5.5626	15.603	130.06	25.245	36.091	1224.8	-0.68612	78.696	0.13184	supercritical
398.15	251.05	24.939	0.040099	5.5609	15.628	130.02	25.256	36.095	1227.0	-0.68611	78.922	0.13218	supercritical
398.15	252.05	24.972	0.040044	5.5593	15.652	129.98	25.268	36.099	1229.2	-0.68610	79.148	0.13252	supercritical
398.15	253.05	25.006	0.039990	5.5576	15.677	129.94	25.279	36.102	1231.4	-0.68609	79.373	0.13287	supercritical
398.15	254.05	25.040	0.039937	5.5560	15.702	129.90	25.291	36.106	1233.6	-0.68607	79.599	0.13321	supercritical
398.15	255.05	25.073	0.039884	5.5544	15.727	129.87	25.302	36.109	1235.8	-0.68605	79.824	0.13355	supercritical
398.15	256.05	25.106	0.039831	5.5529	15.752	129.83	25.314	36.113	1237.9	-0.68603	80.050	0.13389	supercritical
398.15	257.05	25.139	0.039778	5.5513	15.776	129.79	25.325	36.117	1240.1	-0.68600	80.276	0.13423	supercritical
398.15	258.05	25.173	0.039726	5.5498	15.801	129.75	25.337	36.120	1242.2	-0.68597	80.501	0.13458	supercritical
398.15	259.05	25.205	0.039674	5.5483	15.826	129.71	25.348	36.124	1244.4	-0.68594	80.727	0.13492	supercritical
398.15	260.05	25.238	0.039622	5.5468	15.851	129.68	25.360	36.128	1246.5	-0.68591	80.952	0.13526	supercritical
398.15	261.05	25.271	0.039571	5.5453	15.875	129.64	25.371	36.132	1248.7	-0.68587	81.178	0.13560	supercritical
398.15	262.05	25.303	0.039520	5.5439	15.900	129.60	25.383	36.135	1250.8	-0.68583	81.403	0.13593	supercritical
398.15	263.05	25.336	0.039470	5.5425	15.925	129.57	25.394	36.139	1252.9	-0.68579	81.629	0.13627	supercritical
398.15	264.05	25.368	0.039420	5.5410	15.950	129.53	25.405	36.143	1255.1	-0.68575	81.855	0.13661	supercritical
398.15	265.05	25.400	0.039370	5.5396	15.975	129.49	25.417	36.147	1257.2	-0.68570	82.080	0.13695	supercritical
398.15	266.05	25.432	0.039320	5.5383	15.999	129.46	25.428	36.150	1259.3	-0.68565	82.306	0.13729	supercritical
398.15	267.05	25.464	0.039271	5.5369	16.024	129.42	25.439	36.154	1261.4	-0.68560	82.531	0.13762	supercritical
398.15	268.05	25.496	0.039222	5.5356	16.049	129.38	25.450	36.158	1263.5	-0.68554	82.757	0.13796	supercritical
398.15	269.05	25.528	0.039173	5.5342	16.074	129.35	25.462	36.162	1265.6	-0.68548	82.982	0.13830	supercritical
398.15	270.05	25.559	0.039124	5.5329	16.098	129.31	25.473	36.165	1267.7	-0.68543	83.208	0.13863	supercritical
398.15	271.05	25.591	0.039076	5.5316	16.123	129.28	25.484	36.169	1269.8	-0.68536	83.434	0.13897	supercritical
398.15	272.05	25.622	0.039028	5.5304	16.148	129.24	25.495	36.173	1271.9	-0.68530	83.659	0.13930	supercritical
398.15	273.05	25.654	0.038981	5.5291	16.173	129.20	25.506	36.177	1273.9	-0.68523	83.885	0.13964	supercritical
398.15	274.05	25.685	0.038934	5.5279	16.198	129.17	25.518	36.181	1276.0	-0.68516	84.110	0.13997	supercritical
398.15	275.05	25.716	0.038887	5.5266	16.222	129.13	25.529	36.185	1278.1	-0.68509	84.336	0.14030	supercritical
398.15	276.05	25.747	0.038840	5.5254	16.247	129.10	25.540	36.188	1280.1	-0.68502	84.562	0.14064	supercritical
398.15	277.05	25.777	0.038794	5.5242	16.272	129.06	25.551	36.192	1282.2	-0.68495	84.787	0.14097	supercritical
398.15	278.05	25.808	0.038747	5.5231	16.297	129.03	25.562	36.196	1284.3	-0.68487	85.013	0.14130	supercritical
398.15	279.05	25.839	0.038702	5.5219	16.322	128.99	25.573	36.200	1286.3	-0.68479	85.238	0.14163	supercritical
398.15	280.05	25.869	0.038656	5.5208	16.346	128.96	25.584	36.204	1288.4	-0.68471	85.464	0.14196	supercritical
398.15	281.05	25.900	0.038611	5.5197	16.371	128.92	25.595	36.208	1290.4	-0.68463	85.690	0.14229	supercritical
398.15	282.05	25.930	0.038566	5.5185	16.396	128.89	25.606	36.212	1292.4	-0.68454	85.915	0.14262	supercritical
398.15	283.05	25.960	0.038521	5.5175	16.421	128.85	25.617	36.216	1294.5	-0.68445	86.141	0.14295	supercritical
398.15	284.05	25.990	0.038476	5.5164	16.446	128.82	25.628	36.220	1296.5	-0.68437	86.367	0.14328	supercritical
398.15	285.05	26.020	0.038432	5.5153	16.470	128.78	25.639	36.224	1298.5	-0.68427	86.592	0.14361	supercritical
398.15	286.05	26.050	0.038388	5.5143	16.495	128.75	25.650	36.228	1300.5	-0.68418	86.818	0.14394	supercritical
398.15	287.05	26.080	0.038344	5.5133	16.520	128.72	25.661	36.232	1302.5	-0.68409	87.044	0.14427	supercritical
398.15	288.05	26.109	0.038300	5.5122	16.545	128.68	25.672	36.235	1304.5	-0.68399	87.269	0.14460	supercritical
398.15	289.05	26.139	0.038257	5.5112	16.569	128.65	25.682	36.239	1306.5	-0.68389	87.495	0.14492	supercritical
398.15	290.05	26.168	0.038214	5.5103	16.594	128.61	25.693	36.243	1308.5	-0.68379	87.721	0.14525	supercritical
398.15	291.05	26.198	0.038171	5.5093	16.619	128.58	25.704	36.247	1310.5	-0.68369	87.947	0.14558	supercritical
398.15	292.05	26.227	0.038129	5.5083	16.644	128.55	25.715	36.251	1312.5	-0.68359	88.172	0.14590	supercritical
398.15	293.05	26.256	0.038086	5.5074	16.669	128.51	25.726	36.255	1314.5	-0.68348	88.398	0.14623	supercritical
398.15	294.05	26.285	0.038044	5.5065	16.693	128.48	25.736	36.259	1316.5	-0.68338	88.624	0.14655	supercritical
398.15	295.05	26.314	0.038002	5.5056	16.718	128.45	25.747	36.263	1318.5	-0.68327	88.850	0.14688	supercritical
398.15	296.05	26.343	0.037961	5.5047	16.743	128.41	25.758	36.268	1320.4	-0.68316	89.075	0.14720	supercritical
398.15	297.05	26.372	0.037919	5.5038	16.768	128.38	25.769	36.272	1322.4	-0.68305	89.301	0.14752	supercritical
398.15	298.05	26.401	0.037878	5.5029	16.792	128.35	25.779	36.276	1324.4	-0.68294	89.527	0.14785	supercritical
398.15	299.05	26.429	0.037837	5.5021	16.817	128.31	25.790	36.280	1326.3	-0.68282	89.753	0.14817	supercritical
398.15	300.05	26.458	0.037796	5.5012	16.842	128.28	25.801	36.284	1328.3	-0.68271	89.979	0.14849	supercritical
398.15	301.05	26.486	0.037756	5.5004	16.867	128.25	25.811	36.288	1330.2	-0.68259	90.204	0.14882	supercritical
398.15	302.05	26.514	0.037715	5.4996	16.892	128.22	25.822	36.292	1332.2	-0.68247	90.430	0.14914	supercritical
398.15	303.05	26.543	0.037675	5.4988	16.916	128.18	25.833	36.296	1334.1	-0.68235	90.656	0.14946	supercritical
398.15	304.05	26.571	0.037635	5.4980	16.941	128.15	25.843	36.300	1336.1	-0.68223	90.882	0.14978	supercritical
398.15	305.05	26.599	0.037596	5.4973	16.966	128.12	25.854	36.304	1338.0	-0.68211	91.108	0.15010	supercritical
398.15	306.05	26.627	0.037556	5.4965	16.991	128.09	25.864	36.308	1339.9	-0.68198	91.334	0.15042	supercritical
398.15	307.05	26.655	0.037517	5.4958	17.015	128.06	25.875	36.312	1341.8	-0.68186	91.560	0.15074	supercritical
398.15	308.05	26.682	0.037478	5.4951	17.040	128.02	25.885	36.317	1343.8	-0.68173	91.786	0.15106	supercritical
398.15	309.05	26.710	0.037439	5.4943	17.065	127.99	25.896	36.321	1345.7	-0.68160	92.012	0.15138	supercritical
398.15	310.05	26.738	0.037400	5.4936	17.090	127.96	25.906	36.325	1347.6	-0.68147	92.238	0.15170	supercritical
398.15	311.05	26.765	0.037362	5.4930	17.114	127.93	25.917	36.329	1349.5	-0.68134	92.464	0.15202	supercritical
398.15	312.05	26.793	0.037324	5.4923	17.139	127.90	25.927	36.333	1351.4	-0.68121	92.690	0.15233	supercritical
398.15	313.05	26.820	0.037286	5.4916	17.164	127.86	25.938	36.337	1353.3	-0.68108	92.916	0.15265	supercritical
398.15	314.05	26.847	0.037248	5.4910	17.189	127.83	25.948	36.341	1355.2	-0.68094	93.142	0.15297	supercritical
398.15	315.05	26.874	0.037210	5.4903	17.213	127.80	25.959	36.346	1357.1	-0.68081	93.368	0.15328	supercritical
398.15	316.05	26.902	0.037173	5.4897	17.238	127.77	25.969	36.350	1359.0	-0.68067	93.594	0.15360	supercritical
398.15	317.05	26.929	0.037135	5.4891	17.263	127.74	25.979	36.354	1360.9	-0.68053	93.820	0.15392	supercritical
398.15	318.05	26.955	0.037098	5.4885	17.288	127.71	25.990	36.358	1362.7	-0.68039	94.046	0.15423	supercritical
398.15	319.05	26.982	0.037061	5.4879	17.312	127.68	26.000	36.362	1364.6	-0.68025	94.272	0.15455	supercritical
398.15	320.05	27.009	0.037025	5.4874	17.337	127.65	26.010	36.367	1366.5	-0.68011	94.498	0.15486	supercritical
398.15	321.05	27.036	0.036988	5.4868	17.362	127.62	26.021	36.371	1368.4	-0.67997	94.725	0.15517	supercritical
398.15	322.05	27.062	0.036952	5.4863	17.387	127.58	26.031	36.375	1370.2	-0.67982	94.951	0.15549	supercritical
398.15	323.05	27.089	0.036915	5.4857	17.411	127.55	26.041	36.379	1372.1	-0.67968	95.177	0.15580	supercritical
398.15	324.05	27.115	0.036879	5.4852	17.436	127.52	26.051	36.383	1373.9	-0.67953	95.403	0.15611	supercritical
398.15	325.05	27.142	0.036844	5.4847	17.461	127.49	26.062	36.388	1375.8	-0.67939	95.629	0.15643	supercritical
398.15	326.05	27.168	0.036808	5.4842	17.485	127.46	26.072	36.392	1377.7	-0.67924	95.856	0.15674	supercritical
398.15	327.05	27.194	0.036773	5.4837	17.510	127.43	26.082	36.396	1379.5	-0.67909	96.082	0.15705	supercritical
398.15	328.05	27.220	0.036737	5.4832	17.535	127.40	26.092	36.400	1381.3	-0.67894	96.308	0.15736	supercritical
398.15	329.05	27.246	0.036702	5.4828	17.560	127.37	26.102	36.405	1383.2	-0.67879	96.535	0.15767	supercritical
398.15	330.05	27.272	0.036667	5.4823	17.584	127.34	26.113	36.409	1385.0	-0.67864	96.761	0.15798	supercritical
398.15	331.05	27.298	0.036632	5.4819	17.609	127.31	26.123	36.413	1386.8	-0.67849	96.987	0.15830	supercritical
398.15	332.05	27.324	0.036598	5.4815	17.634	127.28	26.133	36.417	1388.7	-0.67833	97.214	0.15860	supercritical
398.15	333.05	27.350	0.036563	5.4810	17.658	127.25	26.143	36.422	1390.5	-0.67818	97.440	0.15891	supercritical
398.15	334.05	27.376	0.036529	5.4806	17.683	127.22	26.153	36.426	1392.3	-0.67802	97.666	0.15922	supercritical
398.15	335.05	27.401	0.036495	5.4802	17.708	127.19	26.163	36.430	1394.1	-0.67787	97.893	0.15953	supercritical
398.15	336.05	27.427	0.036461	5.4799	17.733	127.16	26.173	36.435	1396.0	-0.67771	98.119	0.15984	supercritical
398.15	337.05	27.452	0.036427	5.4795	17.757	127.13	26.183	36.439	1397.8	-0.67755	98.346	0.16015	supercritical
398.15	338.05	27.478	0.036393	5.4791	17.782	127.10	26.193	36.443	1399.6	-0.67740	98.572	0.16046	supercritical
398.15	339.05	27.503	0.036360	5.4788	17.807	127.07	26.203	36.448	1401.4	-0.67724	98.799	0.16076	supercritical
398.15	340.05	27.528	0.036326	5.4784	17.831	127.05	26.213	36.452	1403.2	-0.67708	99.025	0.16107	supercritical
398.15	341.05	27.553	0.036293	5.4781	17.856	127.02	26.223	36.456	1405.0	-0.67691	99.252	0.16138	supercritical
398.15	342.05	27.578	0.036260	5.4778	17.881	126.99	26.233	36.461	1406.8	-0.67675	99.479	0.16168	supercritical
398.15	343.05	27.603	0.036227	5.4775	17.905	126.96	26.243	36.465	1408.5	-0.67659	99.705	0.16199	supercritical
398.15	344.05	27.628	0.036195	5.4772	17.930	126.93	26.253	36.469	1410.3	-0.67643	99.932	0.16229	supercritical
398.15	345.05	27.653	0.036162	5.4769	17.955	126.90	26.263	36.474	1412.1	-0.67626	100.16	0.16260	supercritical
398.15	346.05	27.678	0.036130	5.4766	17.979	126.87	26.273	36.478	1413.9	-0.67610	100.39	0.16290	supercritical
398.15	347.05	27.703	0.036097	5.4764	18.004	126.84	26.283	36.482	1415.7	-0.67593	100.61	0.16321	supercritical
398.15	348.05	27.728	0.036065	5.4761	18.029	126.81	26.293	36.487	1417.4	-0.67577	100.84	0.16351	supercritical
398.15	349.05	27.752	0.036033	5.4759	18.053	126.79	26.303	36.491	1419.2	-0.67560	101.07	0.16382	supercritical
398.15	350.05	27.777	0.036001	5.4757	18.078	126.76	26.313	36.495	1421.0	-0.67543	101.29	0.16412	supercritical
398.15	351.05	27.801	0.035970	5.4754	18.103	126.73	26.323	36.500	1422.7	-0.67526	101.52	0.16442	supercritical
398.15	352.05	27.826	0.035938	5.4752	18.127	126.70	26.332	36.504	1424.5	-0.67509	101.75	0.16472	supercritical
398.15	353.05	27.850	0.035907	5.4750	18.152	126.67	26.342	36.509	1426.2	-0.67493	101.97	0.16503	supercritical
398.15	354.05	27.874	0.035875	5.4748	18.176	126.64	26.352	36.513	1428.0	-0.67475	102.20	0.16533	supercritical
398.15	355.05	27.899	0.035844	5.4747	18.201	126.62	26.362	36.517	1429.7	-0.67458	102.43	0.16563	supercritical
398.15	356.05	27.923	0.035813	5.4745	18.226	126.59	26.372	36.522	1431.5	-0.67441	102.65	0.16593	supercritical
398.15	357.05	27.947	0.035782	5.4743	18.250	126.56	26.381	36.526	1433.2	-0.67424	102.88	0.16623	supercritical
398.15	358.05	27.971	0.035752	5.4742	18.275	126.53	26.391	36.531	1435.0	-0.67407	103.11	0.16653	supercritical
398.15	359.05	27.995	0.035721	5.4740	18.300	126.50	26.401	36.535	1436.7	-0.67389	103.33	0.16683	supercritical
398.15	360.05	28.019	0.035690	5.4739	18.324	126.48	26.411	36.539	1438.4	-0.67372	103.56	0.16713	supercritical
398.15	361.05	28.043	0.035660	5.4738	18.349	126.45	26.420	36.544	1440.2	-0.67355	103.79	0.16743	supercritical
398.15	362.05	28.066	0.035630	5.4737	18.373	126.42	26.430	36.548	1441.9	-0.67337	104.02	0.16773	supercritical
398.15	363.05	28.090	0.035600	5.4736	18.398	126.39	26.440	36.553	1443.6	-0.67319	104.24	0.16803	supercritical
398.15	364.05	28.114	0.035570	5.4735	18.423	126.36	26.449	36.557	1445.3	-0.67302	104.47	0.16833	supercritical
398.15	365.05	28.137	0.035540	5.4734	18.447	126.34	26.459	36.562	1447.0	-0.67284	104.70	0.16862	supercritical
398.15	366.05	28.161	0.035510	5.4733	18.472	126.31	26.469	36.566	1448.8	-0.67266	104.92	0.16892	supercritical
398.15	367.05	28.184	0.035481	5.4733	18.496	126.28	26.478	36.570	1450.5	-0.67249	105.15	0.16922	supercritical
398.15	368.05	28.208	0.035451	5.4732	18.521	126.25	26.488	36.575	1452.2	-0.67231	105.38	0.16952	supercritical
398.15	369.05	28.231	0.035422	5.4732	18.546	126.23	26.498	36.579	1453.9	-0.67213	105.61	0.16981	supercritical
398.15	370.05	28.254	0.035393	5.4731	18.570	126.20	26.507	36.584	1455.6	-0.67195	105.83	0.17011	supercritical
398.15	371.05	28.278	0.035364	5.4731	18.595	126.17	26.517	36.588	1457.3	-0.67177	106.06	0.17040	supercritical
398.15	372.05	28.301	0.035335	5.4731	18.619	126.15	26.526	36.593	1459.0	-0.67159	106.29	0.17070	supercritical
398.15	373.05	28.324	0.035306	5.4731	18.644	126.12	26.536	36.597	1460.7	-0.67141	106.51	0.17099	supercritical
398.15	374.05	28.347	0.035277	5.4731	18.669	126.09	26.545	36.602	1462.4	-0.67123	106.74	0.17129	supercritical
398.15	375.05	28.370	0.035249	5.4731	18.693	126.07	26.555	36.606	1464.0	-0.67104	106.97	0.17158	supercritical
398.15	376.05	28.393	0.035220	5.4731	18.718	126.04	26.564	36.611	1465.7	-0.67086	107.20	0.17188	supercritical
398.15	377.05	28.416	0.035192	5.4731	18.742	126.01	26.574	36.615	1467.4	-0.67068	107.42	0.17217	supercritical
398.15	378.05	28.438	0.035164	5.4732	18.767	125.99	26.583	36.620	1469.1	-0.67050	107.65	0.17246	supercritical
398.15	379.05	28.461	0.035136	5.4732	18.791	125.96	26.593	36.624	1470.8	-0.67031	107.88	0.17276	supercritical
398.15	380.05	28.484	0.035108	5.4733	18.816	125.93	26.602	36.629	1472.4	-0.67013	108.11	0.17305	supercritical
398.15	381.05	28.507	0.035080	5.4733	18.840	125.91	26.612	36.633	1474.1	-0.66994	108.33	0.17334	supercritical
398.15	382.05	28.529	0.035052	5.4734	18.865	125.88	26.621	36.638	1475.8	-0.66976	108.56	0.17363	supercritical
398.15	383.05	28.552	0.035024	5.4735	18.890	125.85	26.631	36.642	1477.4	-0.66957	108.79	0.17393	supercritical
398.15	384.05	28.574	0.034997	5.4736	18.914	125.83	26.640	36.647	1479.1	-0.66939	109.02	0.17422	supercritical
398.15	385.05	28.597	0.034969	5.4737	18.939	125.80	26.649	36.651	1480.7	-0.66920	109.25	0.17451	supercritical
398.15	386.05	28.619	0.034942	5.4738	18.963	125.77	26.659	36.656	1482.4	-0.66902	109.47	0.17480	supercritical
398.15	387.05	28.641	0.034915	5.4739	18.988	125.75	26.668	36.660	1484.0	-0.66883	109.70	0.17509	supercritical
398.15	388.05	28.663	0.034888	5.4740	19.012	125.72	26.677	36.665	1485.7	-0.66864	109.93	0.17538	supercritical
398.15	389.05	28.686	0.034861	5.4741	19.037	125.70	26.687	36.669	1487.3	-0.66845	110.16	0.17567	supercritical
398.15	390.05	28.708	0.034834	5.4743	19.061	125.67	26.696	36.674	1489.0	-0.66827	110.38	0.17596	supercritical
398.15	391.05	28.730	0.034807	5.4744	19.086	125.64	26.705	36.678	1490.6	-0.66808	110.61	0.17625	supercritical
398.15	392.05	28.752	0.034780	5.4746	19.110	125.62	26.715	36.683	1492.2	-0.66789	110.84	0.17654	supercritical
398.15	393.05	28.774	0.034754	5.4747	19.135	125.59	26.724	36.687	1493.9	-0.66770	111.07	0.17683	supercritical
398.15	394.05	28.796	0.034727	5.4749	19.159	125.57	26.733	36.692	1495.5	-0.66751	111.30	0.17711	supercritical
398.15	395.05	28.818	0.034701	5.4751	19.184	125.54	26.743	36.697	1497.1	-0.66732	111.52	0.17740	supercritical
398.15	396.05	28.840	0.034675	5.4753	19.208	125.52	26.752	36.701	1498.8	-0.66713	111.75	0.17769	supercritical
398.15	397.05	28.861	0.034648	5.4755	19.233	125.49	26.761	36.706	1500.4	-0.66694	111.98	0.17798	supercritical
398.15	398.05	28.883	0.034622	5.4757	19.257	125.46	26.770	36.710	1502.0	-0.66675	112.21	0.17826	supercritical
398.15	399.05	28.905	0.034596	5.4759	19.282	125.44	26.779	36.715	1503.6	-0.66656	112.44	0.17855	supercritical
398.15	400.05	28.926	0.034571	5.4761	19.306	125.41	26.789	36.719	1505.2	-0.66637	112.66	0.17883	supercritical
398.15	401.05	28.948	0.034545	5.4763	19.331	125.39	26.798	36.724	1506.8	-0.66618	112.89	0.17912	supercritical
398.15	402.05	28.969	0.034519	5.4766	19.355	125.36	26.807	36.729	1508.4	-0.66598	113.12	0.17941	supercritical
398.15	403.05	28.991	0.034494	5.4768	19.379	125.34	26.816	36.733	1510.1	-0.66579	113.35	0.17969	supercritical
398.15	404.05	29.012	0.034468	5.4771	19.404	125.31	26.825	36.738	1511.7	-0.66560	113.58	0.17998	supercritical
398.15	405.05	29.034	0.034443	5.4773	19.428	125.29	26.835	36.742	1513.3	-0.66541	113.81	0.18026	supercritical
398.15	406.05	29.055	0.034417	5.4776	19.453	125.26	26.844	36.747	1514.9	-0.66521	114.03	0.18054	supercritical
398.15	407.05	29.076	0.034392	5.4779	19.477	125.24	26.853	36.751	1516.4	-0.66502	114.26	0.18083	supercritical
398.15	408.05	29.098	0.034367	5.4781	19.502	125.21	26.862	36.756	1518.0	-0.66483	114.49	0.18111	supercritical
398.15	409.05	29.119	0.034342	5.4784	19.526	125.19	26.871	36.761	1519.6	-0.66463	114.72	0.18140	supercritical
398.15	410.05	29.140	0.034317	5.4787	19.551	125.16	26.880	36.765	1521.2	-0.66444	114.95	0.18168	supercritical
398.15	411.05	29.161	0.034292	5.4790	19.575	125.14	26.889	36.770	1522.8	-0.66425	115.18	0.18196	supercritical
398.15	412.05	29.182	0.034268	5.4793	19.599	125.11	26.898	36.774	1524.4	-0.66405	115.40	0.18224	supercritical
398.15	413.05	29.203	0.034243	5.4797	19.624	125.09	26.907	36.779	1526.0	-0.66386	115.63	0.18253	supercritical
398.15	414.05	29.224	0.034219	5.4800	19.648	125.06	26.916	36.784	1527.5	-0.66366	115.86	0.18281	supercritical
398.15	415.05	29.245	0.034194	5.4803	19.673	125.04	26.925	36.788	1529.1	-0.66347	116.09	0.18309	supercritical
398.15	416.05	29.266	0.034170	5.4807	19.697	125.01	26.934	36.793	1530.7	-0.66327	116.32	0.18337	supercritical
398.15	417.05	29.286	0.034146	5.4810	19.721	124.99	26.943	36.797	1532.3	-0.66308	116.55	0.18365	supercritical
398.15	418.05	29.307	0.034121	5.4814	19.746	124.97	26.952	36.802	1533.8	-0.66288	116.78	0.18393	supercritical
398.15	419.05	29.328	0.034097	5.4817	19.770	124.94	26.961	36.807	1535.4	-0.66268	117.01	0.18421	supercritical
398.15	420.05	29.348	0.034073	5.4821	19.795	124.92	26.970	36.811	1536.9	-0.66249	117.23	0.18449	supercritical
398.15	421.05	29.369	0.034049	5.4825	19.819	124.89	26.979	36.816	1538.5	-0.66229	117.46	0.18477	supercritical
398.15	422.05	29.390	0.034026	5.4828	19.843	124.87	26.988	36.821	1540.1	-0.66209	117.69	0.18505	supercritical
398.15	423.05	29.410	0.034002	5.4832	19.868	124.84	26.997	36.825	1541.6	-0.66190	117.92	0.18533	supercritical
398.15	424.05	29.431	0.033978	5.4836	19.892	124.82	27.006	36.830	1543.2	-0.66170	118.15	0.18561	supercritical
398.15	425.05	29.451	0.033955	5.4840	19.916	124.80	27.015	36.834	1544.7	-0.66150	118.38	0.18589	supercritical
398.15	426.05	29.471	0.033931	5.4844	19.941	124.77	27.024	36.839	1546.3	-0.66131	118.61	0.18616	supercritical
398.15	427.05	29.492	0.033908	5.4849	19.965	124.75	27.033	36.844	1547.8	-0.66111	118.84	0.18644	supercritical
398.15	428.05	29.512	0.033885	5.4853	19.990	124.72	27.042	36.848	1549.4	-0.66091	119.07	0.18672	supercritical
398.15	429.05	29.532	0.033861	5.4857	20.014	124.70	27.051	36.853	1550.9	-0.66071	119.29	0.18700	supercritical
398.15	430.05	29.552	0.033838	5.4862	20.038	124.68	27.059	36.858	1552.4	-0.66052	119.52	0.18727	supercritical
398.15	431.05	29.573	0.033815	5.4866	20.063	124.65	27.068	36.862	1554.0	-0.66032	119.75	0.18755	supercritical
398.15	432.05	29.593	0.033792	5.4870	20.087	124.63	27.077	36.867	1555.5	-0.66012	119.98	0.18783	supercritical
398.15	433.05	29.613	0.033769	5.4875	20.111	124.60	27.086	36.872	1557.0	-0.65992	120.21	0.18810	supercritical
398.15	434.05	29.633	0.033746	5.4880	20.136	124.58	27.095	36.876	1558.6	-0.65972	120.44	0.18838	supercritical
398.15	435.05	29.653	0.033724	5.4884	20.160	124.56	27.104	36.881	1560.1	-0.65952	120.67	0.18865	supercritical
