Temperature (K)	Pressure (MPa)	Density (mol/l)	Volume (l/mol)	Internal Energy (kJ/mol)	Enthalpy (kJ/mol)	Entropy (J/mol*K)	Cv (J/mol*K)	Cp (J/mol*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
298.15	214.05	26.393	0.037888	2.9162	11.026	120.87	26.011	37.975	1201.2	-0.63956	87.598	0.13965	supercritical
298.15	215.05	26.430	0.037837	2.9137	11.050	120.83	26.026	37.978	1203.6	-0.63964	87.898	0.14007	supercritical
298.15	216.05	26.465	0.037785	2.9112	11.075	120.78	26.040	37.982	1206.1	-0.63971	88.199	0.14048	supercritical
298.15	217.05	26.501	0.037734	2.9088	11.099	120.74	26.055	37.985	1208.6	-0.63977	88.500	0.14089	supercritical
298.15	218.05	26.537	0.037684	2.9064	11.123	120.69	26.070	37.988	1211.0	-0.63983	88.800	0.14131	supercritical
298.15	219.05	26.572	0.037634	2.9040	11.148	120.65	26.085	37.991	1213.5	-0.63989	89.100	0.14172	supercritical
298.15	220.05	26.607	0.037584	2.9016	11.172	120.60	26.100	37.995	1215.9	-0.63994	89.401	0.14213	supercritical
298.15	221.05	26.642	0.037534	2.8993	11.196	120.56	26.114	37.998	1218.4	-0.63999	89.701	0.14254	supercritical
298.15	222.05	26.677	0.037485	2.8970	11.221	120.51	26.129	38.002	1220.8	-0.64003	90.001	0.14295	supercritical
298.15	223.05	26.712	0.037436	2.8947	11.245	120.47	26.144	38.005	1223.2	-0.64007	90.301	0.14336	supercritical
298.15	224.05	26.747	0.037388	2.8925	11.269	120.42	26.158	38.008	1225.6	-0.64010	90.601	0.14377	supercritical
298.15	225.05	26.781	0.037340	2.8902	11.294	120.38	26.173	38.012	1228.0	-0.64013	90.901	0.14417	supercritical
298.15	226.05	26.815	0.037292	2.8880	11.318	120.34	26.187	38.015	1230.4	-0.64015	91.201	0.14458	supercritical
298.15	227.05	26.850	0.037245	2.8858	11.342	120.29	26.202	38.019	1232.8	-0.64017	91.500	0.14499	supercritical
298.15	228.05	26.884	0.037198	2.8837	11.367	120.25	26.216	38.023	1235.2	-0.64019	91.800	0.14539	supercritical
298.15	229.05	26.917	0.037151	2.8815	11.391	120.21	26.231	38.026	1237.6	-0.64020	92.100	0.14580	supercritical
298.15	230.05	26.951	0.037104	2.8794	11.415	120.17	26.245	38.030	1240.0	-0.64021	92.399	0.14620	supercritical
298.15	231.05	26.985	0.037058	2.8773	11.440	120.12	26.259	38.034	1242.3	-0.64022	92.699	0.14660	supercritical
298.15	232.05	27.018	0.037012	2.8753	11.464	120.08	26.274	38.037	1244.7	-0.64022	92.998	0.14700	supercritical
298.15	233.05	27.051	0.036967	2.8732	11.488	120.04	26.288	38.041	1247.0	-0.64022	93.298	0.14741	supercritical
298.15	234.05	27.085	0.036921	2.8712	11.513	120.00	26.302	38.045	1249.4	-0.64021	93.597	0.14781	supercritical
298.15	235.05	27.118	0.036877	2.8692	11.537	119.95	26.316	38.049	1251.7	-0.64020	93.896	0.14821	supercritical
298.15	236.05	27.150	0.036832	2.8672	11.561	119.91	26.331	38.053	1254.0	-0.64019	94.196	0.14860	supercritical
298.15	237.05	27.183	0.036788	2.8653	11.586	119.87	26.345	38.056	1256.4	-0.64017	94.495	0.14900	supercritical
298.15	238.05	27.216	0.036743	2.8633	11.610	119.83	26.359	38.060	1258.7	-0.64015	94.794	0.14940	supercritical
298.15	239.05	27.248	0.036700	2.8614	11.634	119.79	26.373	38.064	1261.0	-0.64013	95.093	0.14980	supercritical
298.15	240.05	27.281	0.036656	2.8595	11.659	119.75	26.387	38.068	1263.3	-0.64010	95.392	0.15019	supercritical
298.15	241.05	27.313	0.036613	2.8577	11.683	119.70	26.401	38.072	1265.6	-0.64007	95.691	0.15059	supercritical
298.15	242.05	27.345	0.036570	2.8558	11.708	119.66	26.415	38.076	1267.9	-0.64004	95.990	0.15098	supercritical
298.15	243.05	27.377	0.036527	2.8540	11.732	119.62	26.429	38.080	1270.2	-0.64001	96.289	0.15138	supercritical
298.15	244.05	27.409	0.036485	2.8522	11.756	119.58	26.443	38.084	1272.4	-0.63997	96.588	0.15177	supercritical
298.15	245.05	27.440	0.036443	2.8504	11.781	119.54	26.457	38.088	1274.7	-0.63993	96.887	0.15216	supercritical
298.15	246.05	27.472	0.036401	2.8486	11.805	119.50	26.471	38.092	1277.0	-0.63988	97.186	0.15255	supercritical
298.15	247.05	27.503	0.036359	2.8469	11.829	119.46	26.485	38.096	1279.2	-0.63983	97.484	0.15294	supercritical
298.15	248.05	27.535	0.036318	2.8452	11.854	119.42	26.499	38.101	1281.5	-0.63978	97.783	0.15333	supercritical
298.15	249.05	27.566	0.036277	2.8434	11.878	119.38	26.512	38.105	1283.7	-0.63973	98.082	0.15372	supercritical
298.15	250.05	27.597	0.036236	2.8418	11.903	119.34	26.526	38.109	1285.9	-0.63968	98.380	0.15411	supercritical
298.15	251.05	27.628	0.036195	2.8401	11.927	119.30	26.540	38.113	1288.2	-0.63962	98.679	0.15450	supercritical
298.15	252.05	27.659	0.036155	2.8384	11.951	119.26	26.554	38.117	1290.4	-0.63956	98.978	0.15489	supercritical
298.15	253.05	27.689	0.036115	2.8368	11.976	119.22	26.567	38.122	1292.6	-0.63949	99.276	0.15527	supercritical
298.15	254.05	27.720	0.036075	2.8352	12.000	119.18	26.581	38.126	1294.8	-0.63943	99.575	0.15566	supercritical
298.15	255.05	27.750	0.036035	2.8336	12.024	119.14	26.594	38.130	1297.0	-0.63936	99.873	0.15605	supercritical
298.15	256.05	27.781	0.035996	2.8320	12.049	119.10	26.608	38.134	1299.2	-0.63929	100.17	0.15643	supercritical
298.15	257.05	27.811	0.035957	2.8305	12.073	119.07	26.622	38.139	1301.4	-0.63921	100.47	0.15681	supercritical
298.15	258.05	27.841	0.035918	2.8290	12.098	119.03	26.635	38.143	1303.6	-0.63914	100.77	0.15720	supercritical
298.15	259.05	27.871	0.035879	2.8274	12.122	118.99	26.649	38.148	1305.8	-0.63906	101.07	0.15758	supercritical
298.15	260.05	27.901	0.035841	2.8259	12.146	118.95	26.662	38.152	1308.0	-0.63898	101.37	0.15796	supercritical
298.15	261.05	27.931	0.035803	2.8245	12.171	118.91	26.676	38.156	1310.2	-0.63890	101.66	0.15834	supercritical
298.15	262.05	27.961	0.035765	2.8230	12.195	118.87	26.689	38.161	1312.3	-0.63881	101.96	0.15872	supercritical
298.15	263.05	27.990	0.035727	2.8216	12.219	118.83	26.702	38.165	1314.5	-0.63873	102.26	0.15910	supercritical
298.15	264.05	28.020	0.035689	2.8201	12.244	118.80	26.716	38.170	1316.6	-0.63864	102.56	0.15948	supercritical
298.15	265.05	28.049	0.035652	2.8187	12.268	118.76	26.729	38.174	1318.8	-0.63855	102.86	0.15986	supercritical
298.15	266.05	28.078	0.035615	2.8173	12.293	118.72	26.742	38.179	1320.9	-0.63845	103.15	0.16024	supercritical
298.15	267.05	28.107	0.035578	2.8160	12.317	118.68	26.756	38.183	1323.1	-0.63836	103.45	0.16062	supercritical
298.15	268.05	28.137	0.035541	2.8146	12.341	118.65	26.769	38.188	1325.2	-0.63826	103.75	0.16099	supercritical
298.15	269.05	28.165	0.035504	2.8133	12.366	118.61	26.782	38.192	1327.3	-0.63816	104.05	0.16137	supercritical
298.15	270.05	28.194	0.035468	2.8119	12.390	118.57	26.795	38.197	1329.4	-0.63806	104.35	0.16175	supercritical
298.15	271.05	28.223	0.035432	2.8106	12.414	118.53	26.809	38.202	1331.5	-0.63796	104.65	0.16212	supercritical
298.15	272.05	28.252	0.035396	2.8093	12.439	118.50	26.822	38.206	1333.7	-0.63785	104.94	0.16249	supercritical
298.15	273.05	28.280	0.035360	2.8081	12.463	118.46	26.835	38.211	1335.8	-0.63775	105.24	0.16287	supercritical
298.15	274.05	28.309	0.035325	2.8068	12.488	118.42	26.848	38.215	1337.9	-0.63764	105.54	0.16324	supercritical
298.15	275.05	28.337	0.035290	2.8056	12.512	118.39	26.861	38.220	1339.9	-0.63753	105.84	0.16361	supercritical
298.15	276.05	28.365	0.035254	2.8043	12.536	118.35	26.874	38.225	1342.0	-0.63741	106.14	0.16398	supercritical
298.15	277.05	28.393	0.035219	2.8031	12.561	118.31	26.887	38.230	1344.1	-0.63730	106.43	0.16436	supercritical
298.15	278.05	28.421	0.035185	2.8019	12.585	118.28	26.900	38.234	1346.2	-0.63718	106.73	0.16473	supercritical
298.15	279.05	28.449	0.035150	2.8008	12.609	118.24	26.913	38.239	1348.3	-0.63707	107.03	0.16510	supercritical
298.15	280.05	28.477	0.035116	2.7996	12.634	118.20	26.926	38.244	1350.3	-0.63695	107.33	0.16546	supercritical
298.15	281.05	28.505	0.035082	2.7985	12.658	118.17	26.939	38.248	1352.4	-0.63683	107.63	0.16583	supercritical
298.15	282.05	28.533	0.035048	2.7973	12.682	118.13	26.952	38.253	1354.4	-0.63671	107.92	0.16620	supercritical
298.15	283.05	28.560	0.035014	2.7962	12.707	118.10	26.965	38.258	1356.5	-0.63658	108.22	0.16657	supercritical
298.15	284.05	28.588	0.034980	2.7951	12.731	118.06	26.978	38.263	1358.5	-0.63646	108.52	0.16693	supercritical
298.15	285.05	28.615	0.034947	2.7940	12.756	118.03	26.990	38.268	1360.6	-0.63633	108.82	0.16730	supercritical
298.15	286.05	28.642	0.034913	2.7930	12.780	117.99	27.003	38.272	1362.6	-0.63620	109.12	0.16767	supercritical
298.15	287.05	28.670	0.034880	2.7919	12.804	117.95	27.016	38.277	1364.7	-0.63607	109.41	0.16803	supercritical
298.15	288.05	28.697	0.034847	2.7909	12.829	117.92	27.029	38.282	1366.7	-0.63594	109.71	0.16840	supercritical
298.15	289.05	28.724	0.034814	2.7898	12.853	117.88	27.041	38.287	1368.7	-0.63581	110.01	0.16876	supercritical
298.15	290.05	28.751	0.034782	2.7888	12.877	117.85	27.054	38.292	1370.7	-0.63568	110.31	0.16912	supercritical
298.15	291.05	28.778	0.034749	2.7878	12.902	117.81	27.067	38.297	1372.7	-0.63554	110.61	0.16948	supercritical
298.15	292.05	28.804	0.034717	2.7868	12.926	117.78	27.079	38.302	1374.7	-0.63541	110.90	0.16985	supercritical
298.15	293.05	28.831	0.034685	2.7859	12.950	117.74	27.092	38.307	1376.7	-0.63527	111.20	0.17021	supercritical
298.15	294.05	28.858	0.034653	2.7849	12.975	117.71	27.105	38.312	1378.7	-0.63513	111.50	0.17057	supercritical
298.15	295.05	28.884	0.034621	2.7840	12.999	117.68	27.117	38.317	1380.7	-0.63499	111.80	0.17093	supercritical
298.15	296.05	28.910	0.034590	2.7831	13.023	117.64	27.130	38.322	1382.7	-0.63485	112.10	0.17129	supercritical
298.15	297.05	28.937	0.034558	2.7821	13.048	117.61	27.142	38.327	1384.7	-0.63471	112.39	0.17165	supercritical
298.15	298.05	28.963	0.034527	2.7812	13.072	117.57	27.155	38.332	1386.7	-0.63456	112.69	0.17201	supercritical
298.15	299.05	28.989	0.034496	2.7804	13.096	117.54	27.167	38.337	1388.6	-0.63442	112.99	0.17236	supercritical
298.15	300.05	29.015	0.034465	2.7795	13.121	117.50	27.180	38.342	1390.6	-0.63427	113.29	0.17272	supercritical
298.15	301.05	29.041	0.034434	2.7786	13.145	117.47	27.192	38.347	1392.6	-0.63412	113.59	0.17308	supercritical
298.15	302.05	29.067	0.034403	2.7778	13.169	117.44	27.205	38.352	1394.5	-0.63398	113.88	0.17343	supercritical
298.15	303.05	29.093	0.034372	2.7770	13.194	117.40	27.217	38.357	1396.5	-0.63383	114.18	0.17379	supercritical
298.15	304.05	29.119	0.034342	2.7761	13.218	117.37	27.229	38.362	1398.4	-0.63368	114.48	0.17414	supercritical
298.15	305.05	29.144	0.034312	2.7753	13.242	117.34	27.242	38.367	1400.4	-0.63352	114.78	0.17450	supercritical
298.15	306.05	29.170	0.034282	2.7745	13.266	117.30	27.254	38.372	1402.3	-0.63337	115.08	0.17485	supercritical
298.15	307.05	29.196	0.034252	2.7738	13.291	117.27	27.266	38.377	1404.3	-0.63322	115.37	0.17521	supercritical
298.15	308.05	29.221	0.034222	2.7730	13.315	117.23	27.279	38.382	1406.2	-0.63306	115.67	0.17556	supercritical
298.15	309.05	29.246	0.034192	2.7722	13.339	117.20	27.291	38.387	1408.1	-0.63291	115.97	0.17591	supercritical
298.15	310.05	29.272	0.034163	2.7715	13.364	117.17	27.303	38.392	1410.1	-0.63275	116.27	0.17626	supercritical
298.15	311.05	29.297	0.034133	2.7708	13.388	117.14	27.315	38.397	1412.0	-0.63259	116.57	0.17661	supercritical
298.15	312.05	29.322	0.034104	2.7701	13.412	117.10	27.327	38.403	1413.9	-0.63243	116.86	0.17696	supercritical
298.15	313.05	29.347	0.034075	2.7693	13.437	117.07	27.340	38.408	1415.8	-0.63228	117.16	0.17731	supercritical
298.15	314.05	29.372	0.034046	2.7687	13.461	117.04	27.352	38.413	1417.7	-0.63211	117.46	0.17766	supercritical
298.15	315.05	29.397	0.034017	2.7680	13.485	117.00	27.364	38.418	1419.6	-0.63195	117.76	0.17801	supercritical
298.15	316.05	29.422	0.033988	2.7673	13.509	116.97	27.376	38.423	1421.5	-0.63179	118.06	0.17836	supercritical
298.15	317.05	29.447	0.033960	2.7667	13.534	116.94	27.388	38.428	1423.4	-0.63163	118.36	0.17871	supercritical
298.15	318.05	29.471	0.033931	2.7660	13.558	116.91	27.400	38.434	1425.3	-0.63146	118.65	0.17906	supercritical
298.15	319.05	29.496	0.033903	2.7654	13.582	116.87	27.412	38.439	1427.2	-0.63130	118.95	0.17940	supercritical
298.15	320.05	29.520	0.033875	2.7648	13.606	116.84	27.424	38.444	1429.1	-0.63113	119.25	0.17975	supercritical
298.15	321.05	29.545	0.033847	2.7642	13.631	116.81	27.436	38.449	1430.9	-0.63097	119.55	0.18009	supercritical
298.15	322.05	29.569	0.033819	2.7636	13.655	116.78	27.448	38.454	1432.8	-0.63080	119.85	0.18044	supercritical
298.15	323.05	29.594	0.033791	2.7630	13.679	116.75	27.460	38.460	1434.7	-0.63063	120.15	0.18078	supercritical
298.15	324.05	29.618	0.033763	2.7624	13.703	116.71	27.472	38.465	1436.5	-0.63046	120.44	0.18113	supercritical
298.15	325.05	29.642	0.033736	2.7619	13.728	116.68	27.484	38.470	1438.4	-0.63029	120.74	0.18147	supercritical
298.15	326.05	29.666	0.033708	2.7613	13.752	116.65	27.496	38.475	1440.3	-0.63012	121.04	0.18182	supercritical
298.15	327.05	29.690	0.033681	2.7608	13.776	116.62	27.508	38.481	1442.1	-0.62995	121.34	0.18216	supercritical
298.15	328.05	29.714	0.033654	2.7602	13.800	116.59	27.520	38.486	1444.0	-0.62978	121.64	0.18250	supercritical
298.15	329.05	29.738	0.033627	2.7597	13.825	116.56	27.531	38.491	1445.8	-0.62961	121.94	0.18284	supercritical
298.15	330.05	29.762	0.033600	2.7592	13.849	116.52	27.543	38.497	1447.7	-0.62944	122.23	0.18318	supercritical
298.15	331.05	29.786	0.033573	2.7587	13.873	116.49	27.555	38.502	1449.5	-0.62926	122.53	0.18352	supercritical
298.15	332.05	29.809	0.033547	2.7582	13.897	116.46	27.567	38.507	1451.3	-0.62909	122.83	0.18386	supercritical
298.15	333.05	29.833	0.033520	2.7578	13.922	116.43	27.578	38.513	1453.2	-0.62891	123.13	0.18420	supercritical
298.15	334.05	29.857	0.033493	2.7573	13.946	116.40	27.590	38.518	1455.0	-0.62874	123.43	0.18454	supercritical
298.15	335.05	29.880	0.033467	2.7569	13.970	116.37	27.602	38.523	1456.8	-0.62856	123.73	0.18488	supercritical
298.15	336.05	29.904	0.033441	2.7564	13.994	116.34	27.614	38.529	1458.6	-0.62838	124.03	0.18522	supercritical
298.15	337.05	29.927	0.033415	2.7560	14.018	116.31	27.625	38.534	1460.4	-0.62821	124.32	0.18556	supercritical
298.15	338.05	29.950	0.033389	2.7556	14.043	116.27	27.637	38.539	1462.2	-0.62803	124.62	0.18589	supercritical
298.15	339.05	29.973	0.033363	2.7552	14.067	116.24	27.649	38.545	1464.1	-0.62785	124.92	0.18623	supercritical
298.15	340.05	29.997	0.033337	2.7548	14.091	116.21	27.660	38.550	1465.9	-0.62767	125.22	0.18657	supercritical
298.15	341.05	30.020	0.033311	2.7544	14.115	116.18	27.672	38.555	1467.7	-0.62749	125.52	0.18690	supercritical
298.15	342.05	30.043	0.033286	2.7540	14.139	116.15	27.683	38.561	1469.5	-0.62731	125.82	0.18724	supercritical
298.15	343.05	30.066	0.033260	2.7537	14.164	116.12	27.695	38.566	1471.2	-0.62713	126.12	0.18757	supercritical
298.15	344.05	30.089	0.033235	2.7533	14.188	116.09	27.706	38.572	1473.0	-0.62695	126.42	0.18791	supercritical
298.15	345.05	30.112	0.033210	2.7530	14.212	116.06	27.718	38.577	1474.8	-0.62677	126.72	0.18824	supercritical
298.15	346.05	30.134	0.033185	2.7526	14.236	116.03	27.729	38.582	1476.6	-0.62658	127.01	0.18857	supercritical
298.15	347.05	30.157	0.033160	2.7523	14.260	116.00	27.741	38.588	1478.4	-0.62640	127.31	0.18891	supercritical
298.15	348.05	30.180	0.033135	2.7520	14.285	115.97	27.752	38.593	1480.2	-0.62622	127.61	0.18924	supercritical
298.15	349.05	30.203	0.033110	2.7517	14.309	115.94	27.764	38.599	1481.9	-0.62603	127.91	0.18957	supercritical
298.15	350.05	30.225	0.033085	2.7514	14.333	115.91	27.775	38.604	1483.7	-0.62585	128.21	0.18990	supercritical
298.15	351.05	30.248	0.033060	2.7511	14.357	115.88	27.787	38.609	1485.5	-0.62566	128.51	0.19023	supercritical
298.15	352.05	30.270	0.033036	2.7508	14.381	115.85	27.798	38.615	1487.2	-0.62548	128.81	0.19056	supercritical
298.15	353.05	30.292	0.033012	2.7506	14.405	115.82	27.809	38.620	1489.0	-0.62529	129.11	0.19089	supercritical
298.15	354.05	30.315	0.032987	2.7503	14.429	115.79	27.821	38.626	1490.7	-0.62511	129.41	0.19122	supercritical
298.15	355.05	30.337	0.032963	2.7501	14.454	115.76	27.832	38.631	1492.5	-0.62492	129.71	0.19155	supercritical
298.15	356.05	30.359	0.032939	2.7498	14.478	115.73	27.843	38.637	1494.2	-0.62473	130.01	0.19188	supercritical
298.15	357.05	30.381	0.032915	2.7496	14.502	115.70	27.855	38.642	1496.0	-0.62454	130.30	0.19221	supercritical
298.15	358.05	30.404	0.032891	2.7494	14.526	115.67	27.866	38.648	1497.7	-0.62436	130.60	0.19254	supercritical
298.15	359.05	30.426	0.032867	2.7492	14.550	115.64	27.877	38.653	1499.4	-0.62417	130.90	0.19286	supercritical
298.15	360.05	30.448	0.032843	2.7490	14.574	115.61	27.888	38.659	1501.2	-0.62398	131.20	0.19319	supercritical
298.15	361.05	30.469	0.032820	2.7488	14.598	115.59	27.900	38.664	1502.9	-0.62379	131.50	0.19352	supercritical
298.15	362.05	30.491	0.032796	2.7486	14.622	115.56	27.911	38.670	1504.6	-0.62360	131.80	0.19384	supercritical
298.15	363.05	30.513	0.032773	2.7485	14.647	115.53	27.922	38.675	1506.3	-0.62341	132.10	0.19417	supercritical
298.15	364.05	30.535	0.032749	2.7483	14.671	115.50	27.933	38.681	1508.1	-0.62322	132.40	0.19449	supercritical
298.15	365.05	30.557	0.032726	2.7481	14.695	115.47	27.944	38.686	1509.8	-0.62303	132.70	0.19482	supercritical
298.15	366.05	30.578	0.032703	2.7480	14.719	115.44	27.955	38.692	1511.5	-0.62284	133.00	0.19514	supercritical
298.15	367.05	30.600	0.032680	2.7479	14.743	115.41	27.967	38.697	1513.2	-0.62265	133.30	0.19547	supercritical
298.15	368.05	30.621	0.032657	2.7477	14.767	115.38	27.978	38.703	1514.9	-0.62245	133.60	0.19579	supercritical
298.15	369.05	30.643	0.032634	2.7476	14.791	115.35	27.989	38.708	1516.6	-0.62226	133.90	0.19611	supercritical
298.15	370.05	30.664	0.032611	2.7475	14.815	115.33	28.000	38.714	1518.3	-0.62207	134.20	0.19643	supercritical
298.15	371.05	30.686	0.032588	2.7474	14.839	115.30	28.011	38.719	1520.0	-0.62188	134.50	0.19676	supercritical
298.15	372.05	30.707	0.032566	2.7473	14.863	115.27	28.022	38.725	1521.7	-0.62169	134.80	0.19708	supercritical
298.15	373.05	30.728	0.032543	2.7472	14.888	115.24	28.033	38.730	1523.4	-0.62149	135.10	0.19740	supercritical
298.15	374.05	30.750	0.032521	2.7472	14.912	115.21	28.044	38.736	1525.1	-0.62130	135.40	0.19772	supercritical
298.15	375.05	30.771	0.032498	2.7471	14.936	115.18	28.055	38.741	1526.8	-0.62110	135.70	0.19804	supercritical
298.15	376.05	30.792	0.032476	2.7471	14.960	115.15	28.066	38.747	1528.4	-0.62091	136.00	0.19836	supercritical
298.15	377.05	30.813	0.032454	2.7470	14.984	115.13	28.077	38.753	1530.1	-0.62072	136.30	0.19868	supercritical
298.15	378.05	30.834	0.032432	2.7470	15.008	115.10	28.088	38.758	1531.8	-0.62052	136.60	0.19900	supercritical
298.15	379.05	30.855	0.032410	2.7469	15.032	115.07	28.099	38.764	1533.5	-0.62033	136.90	0.19932	supercritical
298.15	380.05	30.876	0.032388	2.7469	15.056	115.04	28.109	38.769	1535.1	-0.62013	137.20	0.19963	supercritical
298.15	381.05	30.897	0.032366	2.7469	15.080	115.01	28.120	38.775	1536.8	-0.61994	137.50	0.19995	supercritical
298.15	382.05	30.918	0.032344	2.7469	15.104	114.99	28.131	38.780	1538.4	-0.61974	137.80	0.20027	supercritical
298.15	383.05	30.938	0.032322	2.7469	15.128	114.96	28.142	38.786	1540.1	-0.61954	138.10	0.20059	supercritical
298.15	384.05	30.959	0.032301	2.7469	15.152	114.93	28.153	38.792	1541.8	-0.61935	138.40	0.20090	supercritical
298.15	385.05	30.980	0.032279	2.7469	15.176	114.90	28.164	38.797	1543.4	-0.61915	138.70	0.20122	supercritical
298.15	386.05	31.000	0.032258	2.7470	15.200	114.88	28.174	38.803	1545.1	-0.61896	139.00	0.20153	supercritical
298.15	387.05	31.021	0.032236	2.7470	15.224	114.85	28.185	38.808	1546.7	-0.61876	139.30	0.20185	supercritical
298.15	388.05	31.041	0.032215	2.7471	15.248	114.82	28.196	38.814	1548.4	-0.61856	139.60	0.20216	supercritical
298.15	389.05	31.062	0.032194	2.7471	15.272	114.79	28.207	38.820	1550.0	-0.61836	139.90	0.20248	supercritical
298.15	390.05	31.082	0.032173	2.7472	15.296	114.77	28.217	38.825	1551.6	-0.61817	140.20	0.20279	supercritical
298.15	391.05	31.103	0.032152	2.7472	15.320	114.74	28.228	38.831	1553.3	-0.61797	140.50	0.20311	supercritical
298.15	392.05	31.123	0.032131	2.7473	15.344	114.71	28.239	38.836	1554.9	-0.61777	140.81	0.20342	supercritical
298.15	393.05	31.143	0.032110	2.7474	15.368	114.68	28.250	38.842	1556.5	-0.61757	141.11	0.20373	supercritical
298.15	394.05	31.164	0.032089	2.7475	15.392	114.66	28.260	38.848	1558.2	-0.61738	141.41	0.20404	supercritical
298.15	395.05	31.184	0.032068	2.7476	15.416	114.63	28.271	38.853	1559.8	-0.61718	141.71	0.20436	supercritical
298.15	396.05	31.204	0.032047	2.7477	15.440	114.60	28.281	38.859	1561.4	-0.61698	142.01	0.20467	supercritical
298.15	397.05	31.224	0.032027	2.7478	15.464	114.57	28.292	38.864	1563.0	-0.61678	142.31	0.20498	supercritical
298.15	398.05	31.244	0.032006	2.7479	15.488	114.55	28.303	38.870	1564.6	-0.61658	142.61	0.20529	supercritical
298.15	399.05	31.264	0.031986	2.7481	15.512	114.52	28.313	38.876	1566.2	-0.61638	142.91	0.20560	supercritical
298.15	400.05	31.284	0.031965	2.7482	15.536	114.49	28.324	38.881	1567.8	-0.61618	143.21	0.20591	supercritical
298.15	401.05	31.304	0.031945	2.7483	15.560	114.47	28.334	38.887	1569.5	-0.61598	143.51	0.20622	supercritical
298.15	402.05	31.324	0.031925	2.7485	15.584	114.44	28.345	38.893	1571.1	-0.61578	143.82	0.20653	supercritical
298.15	403.05	31.344	0.031904	2.7487	15.608	114.41	28.355	38.898	1572.7	-0.61558	144.12	0.20684	supercritical
298.15	404.05	31.363	0.031884	2.7488	15.632	114.39	28.366	38.904	1574.3	-0.61538	144.42	0.20714	supercritical
298.15	405.05	31.383	0.031864	2.7490	15.656	114.36	28.376	38.910	1575.8	-0.61518	144.72	0.20745	supercritical
298.15	406.05	31.403	0.031844	2.7492	15.680	114.33	28.387	38.915	1577.4	-0.61498	145.02	0.20776	supercritical
298.15	407.05	31.422	0.031824	2.7494	15.704	114.31	28.397	38.921	1579.0	-0.61478	145.32	0.20807	supercritical
298.15	408.05	31.442	0.031805	2.7496	15.727	114.28	28.408	38.927	1580.6	-0.61458	145.62	0.20837	supercritical
298.15	409.05	31.462	0.031785	2.7498	15.751	114.25	28.418	38.932	1582.2	-0.61438	145.93	0.20868	supercritical
298.15	410.05	31.481	0.031765	2.7500	15.775	114.23	28.429	38.938	1583.8	-0.61418	146.23	0.20899	supercritical
298.15	411.05	31.501	0.031745	2.7502	15.799	114.20	28.439	38.943	1585.4	-0.61398	146.53	0.20929	supercritical
298.15	412.05	31.520	0.031726	2.7504	15.823	114.18	28.450	38.949	1586.9	-0.61378	146.83	0.20960	supercritical
298.15	413.05	31.539	0.031706	2.7507	15.847	114.15	28.460	38.955	1588.5	-0.61358	147.13	0.20990	supercritical
298.15	414.05	31.559	0.031687	2.7509	15.871	114.12	28.470	38.960	1590.1	-0.61338	147.44	0.21021	supercritical
298.15	415.05	31.578	0.031668	2.7511	15.895	114.10	28.481	38.966	1591.6	-0.61318	147.74	0.21051	supercritical
298.15	416.05	31.597	0.031648	2.7514	15.919	114.07	28.491	38.972	1593.2	-0.61298	148.04	0.21081	supercritical
298.15	417.05	31.616	0.031629	2.7517	15.943	114.04	28.501	38.977	1594.8	-0.61278	148.34	0.21112	supercritical
298.15	418.05	31.636	0.031610	2.7519	15.966	114.02	28.512	38.983	1596.3	-0.61258	148.64	0.21142	supercritical
298.15	419.05	31.655	0.031591	2.7522	15.990	113.99	28.522	38.989	1597.9	-0.61237	148.95	0.21172	supercritical
298.15	420.05	31.674	0.031572	2.7525	16.014	113.97	28.532	38.994	1599.4	-0.61217	149.25	0.21203	supercritical
298.15	421.05	31.693	0.031553	2.7528	16.038	113.94	28.542	39.000	1601.0	-0.61197	149.55	0.21233	supercritical
298.15	422.05	31.712	0.031534	2.7531	16.062	113.92	28.553	39.006	1602.5	-0.61177	149.85	0.21263	supercritical
298.15	423.05	31.731	0.031515	2.7534	16.086	113.89	28.563	39.011	1604.1	-0.61157	150.16	0.21293	supercritical
298.15	424.05	31.750	0.031496	2.7537	16.110	113.86	28.573	39.017	1605.6	-0.61137	150.46	0.21323	supercritical
298.15	425.05	31.769	0.031478	2.7540	16.134	113.84	28.583	39.023	1607.2	-0.61117	150.76	0.21353	supercritical
298.15	426.05	31.788	0.031459	2.7543	16.157	113.81	28.593	39.029	1608.7	-0.61096	151.06	0.21383	supercritical
298.15	427.05	31.806	0.031440	2.7546	16.181	113.79	28.604	39.034	1610.3	-0.61076	151.37	0.21413	supercritical
298.15	428.05	31.825	0.031422	2.7550	16.205	113.76	28.614	39.040	1611.8	-0.61056	151.67	0.21443	supercritical
298.15	429.05	31.844	0.031403	2.7553	16.229	113.74	28.624	39.046	1613.3	-0.61036	151.97	0.21473	supercritical
298.15	430.05	31.863	0.031385	2.7557	16.253	113.71	28.634	39.051	1614.8	-0.61016	152.27	0.21503	supercritical
298.15	431.05	31.881	0.031366	2.7560	16.277	113.69	28.644	39.057	1616.4	-0.60995	152.58	0.21533	supercritical
298.15	432.05	31.900	0.031348	2.7564	16.300	113.66	28.654	39.063	1617.9	-0.60975	152.88	0.21562	supercritical
